contraste,disimilitud,homogeneidad,asm,energia,correlacion,h1,h2,h3,h4,h5,h6,h7,area,clase
4.172952188684683,1.7500116306147018,1.68778089314007,7.11767419764995,3.558837098824975,0.9058683401971441,-6.896989725210734,-15.1733886083227,-25.17414179912673,-27.159147915280226,-53.32591691100255,-34.75781252525956,-57.47633751435156,0.41567227,0.0
4.168650289057155,1.7429033723311451,1.6619272045931361,7.27867195144892,3.63933597572446,0.9221881417208657,-6.896989725210734,-15.1733886083227,-25.17414179912673,-27.159147915280226,-53.32591691100255,-34.75781252525956,-57.47633751435156,0.41567227,0.0
4.117361254213554,1.7157880694095455,1.6447251981789937,7.344223259776429,3.6721116298882146,0.9399531379593568,-6.896989725210734,-15.1733886083227,-25.17414179912673,-27.159147915280226,-53.32591691100255,-34.75781252525956,-57.47633751435156,0.41567227,0.0
4.228987143170656,1.761642828362204,1.6812690919327502,7.290619233538706,3.645309616769353,0.9237726125669403,-6.896989725210734,-15.1733886083227,-25.17414179912673,-27.159147915280226,-53.32591691100255,-34.75781252525956,-57.47633751435156,0.41567227,0.0
4.038220422164568,1.675014717540853,1.649894759321879,6.977556447674983,3.4887782238374916,0.9139071246479732,-7.042821596911177,-16.367524195524556,-34.397494570975915,-29.37735086919347,-61.364831108513904,-37.579427688352126,-62.11839977759185,0.41810894,0.0
3.977918822306295,1.6546805386992307,1.6409918485350152,6.81136766594182,3.40568383297091,0.8976771695020515,-7.042821596911177,-16.367524195524556,-34.397494570975915,-29.37735086919347,-61.364831108513904,-37.579427688352126,-62.11839977759185,0.41810894,0.0
4.0220497826542685,1.6867727544676023,1.6596871011554235,6.904192618175658,3.452096309087829,0.925528164587338,-7.042821596911177,-16.367524195524556,-34.397494570975915,-29.37735086919347,-61.364831108513904,-37.579427688352126,-62.11839977759185,0.41810894,0.0
4.060524678407918,1.6529664693582162,1.594120449402491,6.840814205644167,3.4204071028220837,0.9346394511444149,-7.042821596911177,-16.367524195524556,-34.397494570975915,-29.37735086919347,-61.364831108513904,-37.579427688352126,-62.11839977759185,0.41810894,0.0
4.176600034104847,1.7380523663274168,1.6757400262192585,7.227659208169968,3.613829604084984,0.9102034637986941,-6.956949503007027,-15.687650192174715,-26.021770813372147,-28.688862847349938,-56.39766079565623,-37.08041016892624,-56.383939869282486,0.4253766,0.0
4.11867342902689,1.714567396284793,1.6541059555558522,7.238189474872606,3.619094737436303,0.9294331400439616,-6.956949503007027,-15.687650192174715,-26.021770813372147,-28.688862847349938,-56.39766079565623,-37.08041016892624,-56.383939869282486,0.4253766,0.0
4.269521198588876,1.7748984831476522,1.6971977299333465,7.360007510533842,3.680003755266921,0.9244933395716682,-6.956949503007027,-15.687650192174715,-26.021770813372147,-28.688862847349938,-56.39766079565623,-37.08041016892624,-56.383939869282486,0.4253766,0.0
4.203123532625361,1.743810926492552,1.672735341790962,7.083889707757962,3.541944853878981,0.9122085775749953,-6.956949503007027,-15.687650192174715,-26.021770813372147,-28.688862847349938,-56.39766079565623,-37.08041016892624,-56.383939869282486,0.4253766,0.0
4.021547779015726,1.6816969740919867,1.6668390041201329,7.106840751575264,3.553420375787632,0.9248804939859567,-7.013672164146888,-16.2212772584037,-27.92994615767686,-28.68154502636627,-56.989220591535876,-36.8013683842701,-59.766806298829906,0.4378775,0.0
4.074146072752485,1.744603609522956,1.7394230257005119,7.155788858485098,3.577894429242549,0.9255843708539576,-7.013672164146888,-16.2212772584037,-27.92994615767686,-28.68154502636627,-56.989220591535876,-36.8013683842701,-59.766806298829906,0.4378775,0.0
4.0982268337102274,1.7226435303414762,1.7088729204304536,7.1481226801483295,3.5740613400741648,0.9236274941819126,-7.013672164146888,-16.2212772584037,-27.92994615767686,-28.68154502636627,-56.989220591535876,-36.8013683842701,-59.766806298829906,0.4378775,0.0
4.044379291437362,1.6722342479738599,1.6391826393457658,6.892469566279403,3.4462347831397016,0.9302325537496782,-7.013672164146888,-16.2212772584037,-27.92994615767686,-28.68154502636627,-56.989220591535876,-36.8013683842701,-59.766806298829906,0.4378775,0.0
3.9772406296214475,1.6645855733146222,1.6492840943112208,6.990339399670672,3.4951696998353357,0.9136777457823513,-6.95293122635298,-15.81125949489342,-26.212675140727303,-27.78201572265293,-54.838206549388346,-35.69749087095513,-55.878342578520765,0.4224363,0.0
