contraste,disimilitud,homogeneidad,asm,energia,correlacion,h1,h2,h3,h4,h5,h6,h7,area,clase
4.3122444559998225,1.8312561686112403,1.7910728896761496,7.302592385207518,3.651296192603759,0.9248277839452259,-6.896989725210734,-15.1733886083227,-25.17414179912673,-27.159147915280226,-53.32591691100255,-34.75781252525956,-57.47633751435156,0.41567227,0.0
4.151570890368469,1.7651559942291486,1.743350348196705,6.969760571532351,3.4848802857661756,0.8621547239753606,-6.896989725210734,-15.1733886083227,-25.17414179912673,-27.159147915280226,-53.32591691100255,-34.75781252525956,-57.47633751435156,0.41567227,0.0
4.336003145218713,1.82374239760083,1.7293823054213517,7.149055743601434,3.574527871800717,0.8947277584264937,-6.896989725210734,-15.1733886083227,-25.17414179912673,-27.159147915280226,-53.32591691100255,-34.75781252525956,-57.47633751435156,0.41567227,0.0
4.222586468070591,1.787760126770917,1.72537627562999,7.2262778180489065,3.6131389090244532,0.9131867793192541,-6.896989725210734,-15.1733886083227,-25.17414179912673,-27.159147915280226,-53.32591691100255,-34.75781252525956,-57.47633751435156,0.41567227,0.0
4.040846274482301,1.6781597092031835,1.6336740432099959,6.650444356677841,3.3252221783389206,0.8247304717434591,-6.896989725210734,-15.1733886083227,-25.17414179912673,-27.159147915280226,-53.32591691100255,-34.75781252525956,-57.47633751435156,0.41567227,0.0
4.046733336787604,1.6879467340252656,1.6273175664498767,6.64176610297046,3.32088305148523,0.8067113312527245,-6.896989725210734,-15.1733886083227,-25.17414179912673,-27.159147915280226,-53.32591691100255,-34.75781252525956,-57.47633751435156,0.41567227,0.0
4.256785282120938,1.7888366507911284,1.7174469105520263,7.448583506230652,3.724291753115326,0.9308245453790419,-6.896989725210734,-15.1733886083227,-25.17414179912673,-27.159147915280226,-53.32591691100255,-34.75781252525956,-57.47633751435156,0.41567227,0.0
4.249358961973909,1.7786975382813905,1.6860034444837537,7.48128932715596,3.74064466357798,0.9310330143607394,-6.896989725210734,-15.1733886083227,-25.17414179912673,-27.159147915280226,-53.32591691100255,-34.75781252525956,-57.47633751435156,0.41567227,0.0
4.072863782561455,1.663249703351967,1.579448946618114,6.898089698866943,3.4490448494334713,0.8741947663871867,-6.896989725210734,-15.1733886083227,-25.17414179912673,-27.159147915280226,-53.32591691100255,-34.75781252525956,-57.47633751435156,0.41567227,0.0
4.147565718883257,1.732909986940603,1.6456768513953026,6.736530790484504,3.368265395242252,0.8310984174996927,-6.896989725210734,-15.1733886083227,-25.17414179912673,-27.159147915280226,-53.32591691100255,-34.75781252525956,-57.47633751435156,0.41567227,0.0
