contraste,disimilitud,homogeneidad,asm,energia,correlacion,h1,h2,h3,h4,h5,h6,h7,area,clase
4.240116623250178,1.788574630880412,1.7419203179460439,7.037618351335594,3.518809175667797,0.9040435205502986,-6.896989725210734,-15.1733886083227,-25.17414179912673,-27.159147915280226,-53.32591691100255,-34.75781252525956,-57.47633751435156,0.41567227,0.0
4.146349220459221,1.7485204781722123,1.693570937217997,7.082758835188874,3.541379417594437,0.8949467038062312,-6.896989725210734,-15.1733886083227,-25.17414179912673,-27.159147915280226,-53.32591691100255,-34.75781252525956,-57.47633751435156,0.41567227,0.0
4.199948473649102,1.7420741800915853,1.6535931830673118,7.2756325957653765,3.6378162978826882,0.9194659711213029,-6.896989725210734,-15.1733886083227,-25.17414179912673,-27.159147915280226,-53.32591691100255,-34.75781252525956,-57.47633751435156,0.41567227,0.0
4.206023353365382,1.761353313548447,1.6752672165774511,7.428363186831549,3.7141815934157747,0.9324314722620243,-6.896989725210734,-15.1733886083227,-25.17414179912673,-27.159147915280226,-53.32591691100255,-34.75781252525956,-57.47633751435156,0.41567227,0.0
4.043743519893951,1.6869563693879768,1.626778852930882,6.737979860272189,3.3689899301360944,0.8529667117224968,-6.896989725210734,-15.1733886083227,-25.17414179912673,-27.159147915280226,-53.32591691100255,-34.75781252525956,-57.47633751435156,0.41567227,0.0
4.11539758755188,1.7152375269859237,1.6361310972950582,7.464515018557344,3.732257509278672,0.9521627365518055,-6.896989725210734,-15.1733886083227,-25.17414179912673,-27.159147915280226,-53.32591691100255,-34.75781252525956,-57.47633751435156,0.41567227,0.0
4.141167132050797,1.726384841124293,1.647749457816988,7.286403518944905,3.6432017594724524,0.9259462271369094,-6.896989725210734,-15.1733886083227,-25.17414179912673,-27.159147915280226,-53.32591691100255,-34.75781252525956,-57.47633751435156,0.41567227,0.0
4.076712115488846,1.7026260490520275,1.6525984594923429,7.2503536910009165,3.6251768455004583,0.934290209788981,-6.896989725210734,-15.1733886083227,-25.17414179912673,-27.159147915280226,-53.32591691100255,-34.75781252525956,-57.47633751435156,0.41567227,0.0
4.165689523521798,1.7472138019976793,1.675278306499388,7.375509731533654,3.687754865766827,0.9310287053490468,-6.896989725210734,-15.1733886083227,-25.17414179912673,-27.159147915280226,-53.32591691100255,-34.75781252525956,-57.47633751435156,0.41567227,0.0
4.410274725975566,1.8301274700984782,1.7145740656487247,7.270409289570556,3.635204644785278,0.9154190309958274,-6.896989725210734,-15.1733886083227,-25.17414179912673,-27.159147915280226,-53.32591691100255,-34.75781252525956,-57.47633751435156,0.41567227,0.0
4.166490313131514,1.7142277374016035,1.6610390480047377,7.1367528534094635,3.5683764267047318,0.9214104259070612,-7.042821596911177,-16.367524195524556,-34.397494570975915,-29.37735086919347,-61.364831108513904,-37.579427688352126,-62.11839977759185,0.41810894,0.0
3.968400709710355,1.652322980907873,1.6408113950123342,6.778679718630924,3.389339859315462,0.8959638805492905,-7.042821596911177,-16.367524195524556,-34.397494570975915,-29.37735086919347,-61.364831108513904,-37.579427688352126,-62.11839977759185,0.41810894,0.0
3.9625286512389257,1.6577958087410847,1.6512538729495834,6.939569852190139,3.4697849260950697,0.9104465595065292,-7.042821596911177,-16.367524195524556,-34.397494570975915,-29.37735086919347,-61.364831108513904,-37.579427688352126,-62.11839977759185,0.41810894,0.0
4.013121912019664,1.6796681939275686,1.6664115544094096,6.964052584452008,3.482026292226004,0.9068334244680063,-7.042821596911177,-16.367524195524556,-34.397494570975915,-29.37735086919347,-61.364831108513904,-37.579427688352126,-62.11839977759185,0.41810894,0.0
4.117632025779852,1.7369136680699364,1.7052849741859075,6.9159496434486964,3.4579748217243482,0.9129193755473695,-7.042821596911177,-16.367524195524556,-34.397494570975915,-29.37735086919347,-61.364831108513904,-37.579427688352126,-62.11839977759185,0.41810894,0.0
3.8568301514834076,1.5806195881424987,1.5600913575836644,6.381420482270728,3.190710241135364,0.8243932504597856,-7.042821596911177,-16.367524195524556,-34.397494570975915,-29.37735086919347,-61.364831108513904,-37.579427688352126,-62.11839977759185,0.41810894,0.0
3.959098413812345,1.627483615787546,1.603777688103953,6.579573579540994,3.2897867897704964,0.8999211126016887,-7.042821596911177,-16.367524195524556,-34.397494570975915,-29.37735086919347,-61.364831108513904,-37.579427688352126,-62.11839977759185,0.41810894,0.0
4.086700611689864,1.725108624394208,1.6962410567405641,6.926960604477884,3.463480302238942,0.9267051194317633,-7.042821596911177,-16.367524195524556,-34.397494570975915,-29.37735086919347,-61.364831108513904,-37.579427688352126,-62.11839977759185,0.41810894,0.0
3.8144541696287066,1.5889354131823628,1.587780385837289,6.726194025785333,3.3630970128926667,0.9456637960933619,-7.042821596911177,-16.367524195524556,-34.397494570975915,-29.37735086919347,-61.364831108513904,-37.579427688352126,-62.11839977759185,0.41810894,0.0
4.318591163311148,1.745066486410464,1.6229632144874517,6.963875842667429,3.4819379213337145,0.9417108591419885,-7.042821596911177,-16.367524195524556,-34.397494570975915,-29.37735086919347,-61.364831108513904,-37.579427688352126,-62.11839977759185,0.41810894,0.0
4.276396241116187,1.7961912328708975,1.733978885023743,7.110507326356869,3.5552536631784344,0.8750431940338934,-6.956949503007027,-15.687650192174715,-26.021770813372147,-28.688862847349938,-56.39766079565623,-37.08041016892624,-56.383939869282486,0.4253766,0.0
4.198630044029686,1.7502612978475618,1.6957607672415278,7.130376599663387,3.565188299831694,0.8997243186235092,-6.956949503007027,-15.687650192174715,-26.021770813372147,-28.688862847349938,-56.39766079565623,-37.08041016892624,-56.383939869282486,0.4253766,0.0
3.9988305892899016,1.6498064143116005,1.599143471568838,7.166043118318325,3.5830215591591625,0.9305398301856602,-6.956949503007027,-15.687650192174715,-26.021770813372147,-28.688862847349938,-56.39766079565623,-37.08041016892624,-56.383939869282486,0.4253766,0.0
4.241804734514578,1.7710203938581426,1.7061584657450353,7.521569790821134,3.760784895410567,0.9418496508168883,-6.956949503007027,-15.687650192174715,-26.021770813372147,-28.688862847349938,-56.39766079565623,-37.08041016892624,-56.383939869282486,0.4253766,0.0
4.2342500242196355,1.740079136589807,1.6522057696312253,6.6149368312418915,3.3074684156209457,0.7957283458117059,-6.956949503007027,-15.687650192174715,-26.021770813372147,-28.688862847349938,-56.39766079565623,-37.08041016892624,-56.383939869282486,0.4253766,0.0
4.176412087458125,1.7492141988826733,1.6846903436075586,7.4878023664975775,3.7439011832487887,0.943964671576657,-6.956949503007027,-15.687650192174715,-26.021770813372147,-28.688862847349938,-56.39766079565623,-37.08041016892624,-56.383939869282486,0.4253766,0.0
4.263840939488293,1.7737922917249802,1.6980260227875739,7.503427623033482,3.751713811516741,0.9381118849054689,-6.956949503007027,-15.687650192174715,-26.021770813372147,-28.688862847349938,-56.39766079565623,-37.08041016892624,-56.383939869282486,0.4253766,0.0
4.089378289553218,1.7238130874724424,1.6834361651776726,7.229218750481112,3.614609375240556,0.9289183766831872,-6.956949503007027,-15.687650192174715,-26.021770813372147,-28.688862847349938,-56.39766079565623,-37.08041016892624,-56.383939869282486,0.4253766,0.0
4.382754617748309,1.8080970886654286,1.697596862677487,6.870065089127552,3.435032544563776,0.847898479234735,-6.956949503007027,-15.687650192174715,-26.021770813372147,-28.688862847349938,-56.39766079565623,-37.08041016892624,-56.383939869282486,0.4253766,0.0
4.08570662977149,1.6862789618604208,1.6270938015287086,7.064188973011898,3.532094486505949,0.9362104634712207,-6.956949503007027,-15.687650192174715,-26.021770813372147,-28.688862847349938,-56.39766079565623,-37.08041016892624,-56.383939869282486,0.4253766,0.0
4.104685077362168,1.7099929978557655,1.6810352007867104,7.103252469283142,3.551626234641571,0.9229390901811203,-7.013672164146888,-16.2212772584037,-27.92994615767686,-28.68154502636627,-56.989220591535876,-36.8013683842701,-59.766806298829906,0.4378775,0.0
3.961096190011787,1.6681958413742843,1.664511815317817,7.13441006717582,3.56720503358791,0.9298361849978255,-7.013672164146888,-16.2212772584037,-27.92994615767686,-28.68154502636627,-56.989220591535876,-36.8013683842701,-59.766806298829906,0.4378775,0.0
4.125524579602326,1.7386393644439777,1.7363954780702875,7.314027140848427,3.6570135704242137,0.9376485837499035,-7.013672164146888,-16.2212772584037,-27.92994615767686,-28.68154502636627,-56.989220591535876,-36.8013683842701,-59.766806298829906,0.4378775,0.0
4.087175597254313,1.764545538261278,1.7692779844239845,7.314336503106906,3.657168251553453,0.927490252879146,-7.013672164146888,-16.2212772584037,-27.92994615767686,-28.68154502636627,-56.989220591535876,-36.8013683842701,-59.766806298829906,0.4378775,0.0
3.932263922664104,1.6625867927627573,1.6692422603795027,6.5983221825265375,3.2991610912632687,0.8122366423035011,-7.013672164146888,-16.2212772584037,-27.92994615767686,-28.68154502636627,-56.989220591535876,-36.8013683842701,-59.766806298829906,0.4378775,0.0
4.107166408982262,1.7526644183886984,1.7304092033172676,7.171546500037314,3.585773250018657,0.9327355622309422,-7.013672164146888,-16.2212772584037,-27.92994615767686,-28.68154502636627,-56.989220591535876,-36.8013683842701,-59.766806298829906,0.4378775,0.0
